"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20","X2020.09.21","X2020.09.22","X2020.09.23","X2020.09.24","X2020.09.25","X2020.09.26","X2020.09.27","X2020.09.28","X2020.09.29","X2020.09.30","X2020.10.01","X2020.10.02","X2020.10.03","X2020.10.04","X2020.10.05","X2020.10.06","X2020.10.07","X2020.10.08","X2020.10.09","X2020.10.10","X2020.10.11","X2020.10.12","X2020.10.13","X2020.10.14","X2020.10.15","X2020.10.16","X2020.10.17","X2020.10.18","X2020.10.19","X2020.10.20","X2020.10.21","X2020.10.22","X2020.10.23","X2020.10.24","X2020.10.25","X2020.10.26","X2020.10.27","X2020.10.28","X2020.10.29","X2020.10.30","X2020.10.31","X2020.11.01","X2020.11.02","X2020.11.03","X2020.11.04","X2020.11.05","X2020.11.06","X2020.11.07","X2020.11.08","X2020.11.09","X2020.11.10","X2020.11.11","X2020.11.12","X2020.11.13","X2020.11.14","X2020.11.15","X2020.11.16","X2020.11.17","X2020.11.18","X2020.11.19","X2020.11.20","X2020.11.21","X2020.11.22","X2020.11.23","X2020.11.24","X2020.11.25","X2020.11.26","X2020.11.27","X2020.11.28","X2020.11.29","X2020.11.30","X2020.12.01","X2020.12.02","X2020.12.03","X2020.12.04","X2020.12.05","X2020.12.06","X2020.12.07","X2020.12.08","X2020.12.09","X2020.12.10","X2020.12.11","X2020.12.12","X2020.12.13","X2020.12.14","X2020.12.15","X2020.12.16","X2020.12.17","X2020.12.18","X2020.12.19","X2020.12.20","X2020.12.21","X2020.12.22","X2020.12.23","X2020.12.24","X2020.12.25","X2020.12.26","X2020.12.27","X2020.12.28","X2020.12.29","X2020.12.30","X2020.12.31","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.01.05","X2021.01.06","X2021.01.07","X2021.01.08","X2021.01.09","X2021.01.10","X2021.01.11","X2021.01.12","X2021.01.13","X2021.01.14","X2021.01.15","X2021.01.16","X2021.01.17","X2021.01.18","X2021.01.19","X2021.01.20","X2021.01.21","X2021.01.22","X2021.01.23","X2021.01.24","X2021.01.25","X2021.01.26","X2021.01.27","X2021.01.28","X2021.01.29","X2021.01.30","X2021.01.31","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.02.09","X2021.02.10","X2021.02.11","X2021.02.12","X2021.02.13","X2021.02.14","X2021.02.15","X2021.02.16","X2021.02.17","X2021.02.18","X2021.02.19","X2021.02.20"
"2199","county","Beaverhead County","driving","","Montana","United States",100,68.66,74.35,76.05,101.9,90.72,81.54,88.72,82.04,67.76,76.55,82.04,88.62,66.37,73.95,66.67,64.37,85.23,82.53,85.73,69.76,68.96,63.27,56.39,71.66,102.59,78.54,79.84,71.36,67.56,64.27,86.73,106.09,110.08,96.41,96.11,75.65,77.84,78.94,83.03,96.01,81.64,74.35,83.43,78.04,90.72,124.75,111.48,100.9,78.34,84.53,84.73,92.81,113.77,101.4,87.72,85.43,69.36,90.12,88.82,107.39,94.51,101.4,123.65,111.38,130.04,119.26,126.45,106.89,100.4,70.16,62.48,87.82,99.1,66.87,65.57,62.28,51.7,60.48,53.59,50.2,54.39,67.07,53.99,52.4,57.19,51.8,59.58,70.26,52.99,38.22,60.88,46.81,43.91,54.29,79.34,69.86,49.4,63.07,60.78,65.87,69.16,74.05,82.93,79.34,74.75,74.25,74.15,80.94,106.49,86.63,90.22,81.74,78.14,79.24,91.22,98.5,94.11,95.11,NA,NA,90.02,113.57,115.97,98.3,106.69,96.61,86.93,99.1,122.46,161.58,140.22,142.02,141.52,106.99,114.57,109.18,129.14,144.41,137.72,118.86,114.77,120.16,136.23,147.5,136.53,138.72,134.13,146.21,132.34,166.77,174.05,181.44,155.59,155.79,134.13,156.39,175.05,188.12,194.81,216.47,197.41,150.5,183.63,204.99,257.19,261.08,227.35,197.21,206.79,191.92,267.27,281.24,188.42,308.78,239.62,225.75,222.85,209.78,246.71,268.76,251.3,234.73,202.5,202.79,249.5,234.43,259.18,287.92,212.28,230.74,218.56,247.01,298,284.83,278.14,197.9,202.5,221.26,246.71,266.47,295.71,275.15,239.92,206.89,214.97,247.8,272.95,285.83,274.25,214.77,218.56,247.11,235.33,275.15,275.35,280.74,218.96,201.6,196.91,259.58,275.95,273.45,249.7,202.99,190.32,191.02,218.26,246.31,241.92,246.91,179.04,162.48,188.02,235.13,325.85,344.91,335.23,294.11,205.89,191.42,223.05,255.09,247.5,260.98,225.25,191.52,191.42,233.83,254.89,237.23,205.69,174.15,167.07,183.53,187.03,212.28,203.69,179.94,143.81,120.16,143.01,170.26,192.61,193.01,166.37,144.11,125.05,130.64,150.9,190.52,190.52,179.24,126.85,124.75,145.61,156.49,168.66,168.26,157.88,113.67,103.49,138.72,142.42,192.91,160.08,145.81,140.92,122.75,121.06,143.71,184.83,156.79,126.55,117.47,108.08,107.19,111.18,129.24,130.94,86.93,85.23,80.14,88.42,91.12,109.88,112.08,90.92,86.53,86.73,99.2,90.32,139.82,127.84,114.37,97.8,119.56,133.63,64.97,121.06,119.06,134.03,76.65,69.46,82.14,81.04,85.53,74.25,70.76,78.34,61.68,77.05,71.06,75.55,77.54,66.07,72.65,68.66,80.74,76.25,93.41,99.6,91.72,84.23,88.62,101.3,65.77,39.42,96.71,111.28,103.79,107.98,104.89,85.93,94.41,121.96,104.39,79.74,74.75,84.23,86.43,117.37,98.4,84.33,74.95,78.64,66.27,77.64,98,111.98,96.71,100.7,79.94,74.95,83.83,96.81,93.11,75.45,60.28,75.25,80.44,105.09,98.4,95.31,106.79,84.33,82.53,72.85,80.84,99.3,85.33,81.64,78.94,69.76,75.65,88.52,114.87,92.81,93.91,76.95,71.66,76.85,86.73,92.81,98.4
"2408","county","Cascade County","driving","","Montana","United States",100,113.71,110.62,115.33,139.03,127.52,89.87,114.72,123.75,119.1,122.97,155.23,153.8,102.09,115.75,113.67,123.02,123.16,138.23,157.48,91.07,112,110.48,111.63,117.23,150.23,137.41,95.94,123.79,123.11,119.32,131.36,153.59,141.8,105.2,117.21,120.25,132.28,133.73,148.62,137.69,103.49,110.99,110.62,119.01,141.16,164.42,158.32,108.63,124.36,127.43,123.11,133.61,155.77,145.31,103.42,125.48,129.93,125.97,130.66,124.96,84.34,84.48,103.47,114.6,109.05,106.28,114.7,96.55,79.04,91.8,90.9,85.61,84.58,97.07,70.16,66.17,73.86,74.8,69.97,82.54,96.51,77.99,69.85,83.59,81.53,87.37,101.59,95.62,60.45,48.22,84.65,88.8,89.66,95.64,111.28,84.95,92.85,112.63,109.21,105.04,106.14,125.5,111.51,95.41,117.65,121.57,131.93,123.77,154.66,137.74,105.91,131.46,140.86,128.01,142.85,149.72,154.62,116.53,NA,NA,142.12,163.64,185.21,171.59,146.04,169.83,163.01,172.08,197,212.05,168.38,156.24,148.03,183.38,195.78,197.63,217.58,195.85,151.8,192.41,194.66,205.74,205.49,232.65,196.06,168.87,195.5,209.21,202.67,218.68,252.13,232.04,172.08,210.97,215.19,208.77,223.32,276.65,255.27,181.43,225.11,239.24,251.27,247.54,263.27,248.36,191,214.96,232.79,236.24,246.88,234.65,183.26,182.58,245.26,231.06,247.8,241.77,273.98,263.08,214.96,239.66,264.28,236.31,247.35,257.62,254.03,202.04,224.03,242.17,234.72,237.44,255.74,231.65,196.16,232.47,236.62,244.54,257.36,269.55,260.95,205.49,234.6,238.63,250.4,251.95,273.63,246.27,208.06,246.95,256.84,243.79,259.14,287.86,259.68,198.34,225.57,220.82,229.32,229.16,253.75,233.38,182.44,204.85,215.42,227.22,235.07,250.73,230.57,170.16,200.98,204.99,223.39,232.33,272.55,243.91,187.37,167.58,195.57,210.83,228.86,248.87,247.63,181.18,218,210.78,230.29,225.88,267.63,254.01,165.8,195.12,184.41,191.28,201.66,226.91,208.23,152.39,195.52,179.35,187.29,200.42,230.47,212.63,158.51,177.57,179.32,178.06,188.37,208.79,188.37,139.92,164.25,158.16,182.4,193.01,195.29,140.11,105.79,139.9,141.58,144.14,141.94,159.31,98.87,100.47,146.34,152.41,149.11,165.26,203.63,189.12,130.52,156.35,146.65,137.15,143.41,162.89,134.15,82.75,112.07,124.54,134.69,133.03,163.74,144.96,108.49,128.6,133.26,126.54,138.7,163.67,148.97,112.75,140.9,148.78,151.52,73.58,131.67,124.17,108.44,131.43,129.23,130.12,131.9,153,136.94,105.91,130.64,140.18,136.73,136.83,151.83,139.55,99.02,138.82,133.08,140.41,138.16,167.56,162.75,122.67,159.52,146.3,160.08,115.03,66.6,129.11,116.15,138.7,146.25,148.05,151.17,115.35,139.47,101.66,130.12,139.45,133.31,133.31,172.57,148.95,108.98,134.08,132.98,137.32,139.52,156.05,150.07,117.53,134.34,130.59,128.55,128.2,150.28,144.66,107.06,120.96,132.54,123.56,141.47,163.31,158.27,114.02,132.98,140.62,129.96,137.67,146.65,107.81,89.03,118.96,113.5,121.1,120.25,150.16,141.91,112.45,113.67,121.24,125.13,135.82,149.6,150.14
"2844","county","Flathead County","driving","","Montana","United States",100,101.76,107.36,107.57,132.49,136.16,108.84,122.47,106.57,111.99,121.3,137.77,128.4,102.73,107.9,114.65,112.47,113.6,131.59,128.5,95.25,108.64,110.64,110.2,117.65,125.95,119.72,108,117.03,112.56,118.71,130.28,166.17,155.69,143.34,143.71,129.86,120.8,129.41,146.91,150.54,121.36,120.44,122.96,121.42,125.8,142.31,134.79,112.57,123.69,122.96,122.74,126.77,133.61,128.55,111.23,126.92,126.14,125.08,116.57,121.39,110.53,88.07,101.82,99.3,98.48,96.13,97.94,78.92,70.6,79.14,77.96,78.52,81.1,84.17,66.83,56.76,67.26,70.21,67.14,72.2,76.72,66.84,52.16,75.2,84,83.52,83.2,91.74,72.34,56.4,85.97,83.94,89.5,100.49,104.85,91.19,84.82,103.27,102.48,105.51,100.45,120.27,104.08,95.77,108.41,115.93,118.71,125.07,146.34,121.53,100.01,139.62,138.25,134.56,136.25,168.14,142.49,116.93,NA,NA,144.66,165.68,177.72,171.28,142.42,161.97,169.78,169.62,173.16,208.85,197.78,176.92,167.11,183.01,204.11,210.78,237.19,213.23,166.56,192.25,208.39,216.81,231.14,260.66,249.94,212.12,244.03,262.48,260.45,281.52,326.49,297.31,276.78,304.75,300.06,319.18,321.99,348.45,354.78,301.58,350.93,379.79,361.88,386.49,439.89,442.64,378.68,415.44,422.04,425.1,449.87,486.13,416.38,454.82,492.76,478.7,483.83,489.68,533.86,507.08,469.07,484.17,489.55,486.73,500.9,546.64,524.28,459.76,502.34,483.67,502.63,518.05,556.3,518.18,503.09,521.44,511.18,502.05,511.79,516.75,515.71,490.25,506.38,492.83,506.36,539.1,550.4,505.3,481.38,507.66,505.6,503.18,492.33,526.93,523.17,453.94,477.95,463.45,458,483.37,521.69,507.2,439.4,438.85,423.56,424.32,438.18,475.62,437.12,375.02,405.37,388.59,401.79,436.47,506.45,522.14,453.18,442.92,432.94,415.27,447.49,467.05,460.62,374.53,390.92,375.89,382.32,388.4,408.45,383.46,337.43,346.04,350.01,345.72,352.72,370.86,345.21,290.44,320.84,298.45,305.54,315.39,346.31,336.2,285.5,297.55,286.09,271.26,293.22,311.82,275.44,227.87,241.36,225.99,238.34,267.57,277.43,234.07,181.41,209.85,218.36,205.15,215.81,231.91,188.01,149.51,178.96,174.31,180.92,182.62,203.58,186.55,140.47,184.05,165.47,151.15,156.6,174.87,139.44,111.24,139.31,133.92,137.85,130.56,156.43,132.28,108.21,137.94,142.19,139.12,141.73,155.73,149.61,116.72,151.05,149.73,157.44,78.28,149.58,135.34,109.88,135.89,136.95,143.12,145.33,156.39,150.12,112.68,145.7,138.15,141.53,146.88,173.32,145.27,125.14,147.95,150.84,154.46,158.82,173.62,165.06,134.56,175.17,161.57,182.52,136.07,82.95,162.2,165.48,200.22,198.73,201.7,198.39,170.57,190.86,150.49,170.6,167.63,158.06,159.44,184.14,171.92,147.82,153.63,157.69,156.76,172.11,194.13,194.76,156.35,175.96,161.02,149.06,156.63,177.92,181.65,144.16,160.29,160.81,151.42,161.85,176.98,179.29,144.85,162.09,165.53,161.44,159.66,173.01,162.48,121.87,142.42,146.85,151.42,162.3,185.8,184.89,166.81,161.65,163.24,161.18,189.03,204.84,204.64
"2909","county","Gallatin County","driving","","Montana","United States",100,98.45,98.82,106.52,125.21,128.18,105.31,104.5,98.29,95.38,100.52,127.87,151.6,108.83,94.88,93.42,98.31,109.98,128.93,137.72,88.53,97.62,100.21,97.26,99.03,117.8,115.82,101.6,100.5,103.89,103.97,118.99,141.27,144.94,120.51,119.31,110.47,112.57,123.91,144.2,143.94,113.42,107.32,111.73,118.2,125.85,148.51,139.55,112.45,109.26,112.03,110.93,124.44,139.76,143.45,113.89,111.93,117.04,119.8,139.05,158.53,116.88,78.56,88.28,80.51,70.7,70,78.18,73.22,59.92,61.89,56.38,55.71,62.43,67.29,52.98,49.95,57,53.04,50.17,55.71,64.59,59.24,52.21,56.93,60.24,63.51,70.74,76.59,49.06,40.41,58.68,62.58,61.98,69.57,84.69,74.46,63.79,75.95,79.8,75.98,78.06,90.94,81.41,71.52,80.51,88.61,91.37,90.48,110.63,97.44,75.17,98.1,103.95,97.92,103.82,121.06,117.02,84.76,NA,NA,116.78,123.84,137.46,130.8,109.4,132.23,131.24,132.53,136.89,151.25,128.21,116.09,124.92,144.48,151.25,157.49,171.87,148.88,136.43,160.08,168.98,170.89,176.32,203.06,189.54,163.7,169.5,179.76,190.85,197.45,219.89,209.38,178.94,205.33,200.81,204.69,219.74,237.85,217.56,197.93,228.25,236.23,241.69,261.65,275.92,258.75,232.79,244.01,253.98,261.63,276.56,261.5,206.59,235.06,269.76,270.21,275.16,282.69,294.94,271.13,251.46,269.93,276.54,278.18,285.07,296.45,287.36,262.09,290.63,283.27,286.64,294.5,327.41,299.24,280.73,292.88,277.96,281.38,306.39,314.11,299.61,281.15,299.47,301.44,294.16,298.41,316.49,305.26,287.55,317.3,330.34,339.67,353.32,397.04,361.5,323.75,307.7,287.61,280.82,287.03,317.15,297.88,271.19,262.7,257.7,262.2,276.71,294.46,291.85,247.05,249.44,252.24,257.89,287.39,328.55,333.64,281.2,247.17,258.53,262.37,268.3,307.99,301.93,248,263.14,259.54,252.4,265.66,292.32,270.64,223.24,233.03,224.22,233.77,247.68,278.27,270.1,214.62,216.43,216.69,212.1,227.96,256.33,247.46,202.21,211.21,209.75,201.48,208.72,251.12,231.68,186.33,188.32,185.96,191.21,206.17,229.38,201.19,158.12,166.7,169.59,165.59,171.36,179.06,137.36,128.85,144.44,147.14,147.29,161.28,188.48,189.38,129.45,138.71,146.28,122.62,142.45,153.19,133.34,90.18,109.2,119.15,121.43,112.93,140.03,127.52,103.37,114.9,116.24,123.78,124.37,145.7,137.73,113.6,125.71,135.92,140.15,63.28,107.38,107.23,97.62,114.11,113.61,113.84,119.14,131.99,120.49,96.35,112.64,112.07,113.68,121.4,129.05,124.29,103.42,118.63,116.2,120.68,127.19,144.05,134.66,113.97,129.72,121.13,134.11,93.8,51.08,109.12,112.61,141.04,141.47,150.59,148.52,116.34,136.84,128.2,133,134.87,133.58,134.15,159.38,157.81,132.44,130.27,127.82,128.57,139.11,158.88,155.06,126.84,133.71,123.79,123.49,133.05,149.39,150.82,124.79,123.84,124.74,128.37,132.64,151.94,147.29,128.39,128.11,128.55,122.88,135.62,145.19,141.78,107.38,116.12,120.92,124.97,134.23,157.09,148.23,129.74,131.98,130.87,138.14,144.83,163.66,161.67
"2910","county","Gallatin County","walking","","Montana","United States",100,93.14,96.57,109.09,141.17,142.28,110.55,104.72,97.77,91.34,110.21,154.12,184.82,95.8,101.37,92.2,101.8,125.56,182.76,155.57,83.02,97.17,94.77,99.06,99.06,125.21,123.16,93.14,102.06,105.32,103,138.08,158.06,155.23,111.84,103.69,112.61,113.21,129.67,152.92,163.38,107.8,103,102.49,120.33,148.03,184.65,146.23,109.35,107.98,120.24,110.72,116.81,167.75,167.75,112.01,102.83,108.15,121.18,129.85,159.18,109.43,69.04,75.47,66.72,54.8,53.43,63.72,53.34,38.59,57.55,44.51,43.91,50,51.11,40.39,42.62,41.77,40.39,40.14,40.99,43.83,41.6,45.71,45.11,50,55.83,55.92,64.15,40.05,22.3,47.51,48.03,39.88,55.66,63.98,51.29,59.69,60.98,60.38,53,57.29,72.47,51.72,60.29,58.49,63.64,65.78,72.81,99.66,78.47,59.52,83.96,91.51,71.78,78.22,101.89,87.91,69.73,64.84,69.3,102.23,116.38,124.79,110.29,94.94,117.07,121.01,137.48,104.37,136.88,102.66,98.28,98.97,136.02,145.37,149.06,165.44,143.91,125.47,146.31,183.45,173.58,169.98,232.93,183.88,150.6,169.98,176.42,194.25,199.31,232.93,206.95,153.34,214.07,207.46,192.88,213.46,259.86,235.85,182.25,234.22,266.72,274.1,277.96,316.04,273.33,218.44,267.67,279.5,291.85,292.02,266.72,233.62,227.19,293.57,321.44,293.91,324.61,328.22,302.92,245.97,290.65,310.46,304.97,306.78,328.04,324.53,257.2,306.26,336.88,295.37,332.76,370.58,330.36,289.02,317.15,313.38,323.67,348.8,360.03,319.21,291.17,335.16,349.31,333.53,334.13,359.01,365.27,291.34,381.82,387.14,397.77,408.83,509.61,475.99,383.96,419.47,377.02,337.14,346.83,406.6,378.22,285.25,333.62,294.34,303.52,328.99,374.96,337.05,263.72,297.77,282.33,289.37,313.64,403.43,397.86,331.13,273.76,290.99,297.08,321.61,378.9,370.75,263.29,297.68,287.39,304.97,309.95,357.38,354.97,250.86,296.48,297.86,284.82,301.8,352.57,344.6,240.14,280.02,259.95,272.98,271.53,333.62,322.81,226.59,259.09,258.06,251.11,261.58,315.09,314.75,205.32,205.4,223.93,229.76,259.69,287.14,273.58,166.81,200.77,182.25,191.42,199.31,213.46,174.44,120.24,166.55,171.53,171.61,196.57,240.82,276.76,153.95,179.85,180.96,168.61,166.12,182.93,171.53,99.83,117.75,140.65,137.91,125.04,178.47,151.8,95.2,115.61,130.53,144.25,127.62,171.78,157.72,114.41,128.56,148.97,140.48,60.72,122.13,108.4,102.23,125.13,132.93,128.82,136.79,173.84,146.83,109.86,129.07,140.74,136.62,149.4,150.94,145.37,99.31,133.1,146.23,140.14,151.97,163.21,169.73,139.02,171.96,159.09,150.94,121.53,53.43,111.41,117.07,156.52,165.18,175.3,193.05,142.88,154.8,125.39,141.34,154.97,152.49,172.98,210.81,180.79,135.68,159.95,153.86,150,166.64,193.74,198.8,135.08,134.82,145.11,128.13,140.22,187.99,181.65,122.47,134.91,128.56,144.43,143.22,182.25,176.5,120.15,138.42,136.96,146.57,142.97,177.53,165.35,117.58,126.24,137.22,130.87,133.79,183.62,193.48,144.17,134.91,155.57,157.12,161.84,203.86,203.95
"3347","county","Lake County","driving","","Montana","United States",100,78.8,81.94,95.87,123.45,108.72,88.77,87.06,81.4,79.69,91.19,113.75,109.79,81.67,84.37,91.73,87.33,96.41,110.24,110.69,89.4,81.85,95.6,80.41,85.18,112.13,99.64,90.66,86.97,100,83.11,107.01,121.74,118.24,95.6,101.08,96.05,100.63,106.65,124.71,118.78,98.83,83.38,94.43,88.32,119.59,144.74,153.55,89.85,116.35,100.81,100.27,95.42,120.66,135.58,96.14,101.26,96.68,109.97,101.35,118.96,98.38,84.28,87.87,100.18,101.17,91.19,94.97,99.37,100.18,86.61,86.16,80.05,89.85,112.49,69,66.22,77,79.96,61.81,68.28,90.66,84.19,56.24,71.7,79.6,90.39,95.51,97.84,69.45,68.46,83.74,91.46,85,99.55,121.11,116.53,89.94,100.9,120.13,95.87,92.18,110.42,124.08,105.12,104.58,127.58,126.42,114.73,158.22,160.29,112.31,136.57,150.13,118.87,139.8,151.66,181.31,156.51,NA,NA,159.48,148.16,185.71,212.4,164.06,145.01,152.02,165.23,173.05,225.79,253.37,265.5,208.45,190.12,193.44,239.8,256.33,271.79,230.82,182.12,203.05,219.68,215.81,285.8,238.27,211.23,221.29,263.25,249.33,273.85,325.61,310.33,279.34,254.72,269.63,286.16,315.9,363.97,368.55,362.71,354.18,344.74,329.47,388.32,458.76,423.81,388.95,362.98,376.01,404.94,486.34,656.24,505.75,583.47,519.77,462.17,449.51,464.15,477.99,478.98,469.9,431.36,452.74,448.43,492.09,508.27,484.82,516.35,443.49,465.05,466.31,477.72,566.04,544.56,512.58,462.17,465.41,481.76,481.67,524.17,569.99,528.12,524.35,486.52,480.05,513.84,561.28,516.53,492.27,465.32,444.2,479.34,493.08,519.95,518.33,564.06,447.35,411.77,386.16,477.9,543.31,508.54,493.44,397.75,373.5,374.12,405.93,460.11,435.85,372.42,329.02,348.16,351.48,404.31,523.54,538.81,475.56,408.98,361.46,320.22,377,464.87,456.69,330.1,329.83,337.2,309.52,336.48,361.01,361.1,303.68,296.59,280.77,264.69,295.87,316.35,315.9,233.6,251.66,242.86,221.56,250.22,285,268.55,247.44,240.88,240.43,210.51,223.9,288.32,254.81,192.9,185.62,167.92,214.82,220.04,234.14,224.26,168.64,172.51,185.53,143.13,172.78,192.09,137.92,130.46,129.65,131.45,143.31,155.17,167.48,136.66,133.51,143.22,124.17,110.96,123.72,138.54,119.86,84.91,128.75,99.91,110.87,103.41,105.75,97.12,91.37,105.57,113.21,116.89,123.9,126.15,118.87,97.39,135.49,120.04,136.39,70.17,126.15,113.3,104.13,110.96,122.55,115.9,119.68,117.52,129.11,93.53,117.43,112.22,117.52,119.41,123.45,101.44,94.52,103.32,102.7,105.03,129.92,149.24,115.72,99.37,121.2,109.25,154.09,106.2,66.67,122.01,153.28,144.92,151.39,163.07,141.6,129.65,145.55,116.98,107.1,115.72,110.87,114.65,145.46,120.75,103.77,105.21,103.86,114.38,123.18,143.49,129.92,95.87,127.04,114.65,127.76,159.75,137.29,141.42,102.7,112.4,117.79,97.93,110.69,148.07,140.52,110.78,117.79,126.95,112.67,112.58,125.52,118.96,82.21,92.81,110.15,102.61,100.18,139.35,125.88,116.53,109.52,107.28,113.3,125.43,136.3,142.05
